Image,Latitude,Longitude,Confidence,Top Left,Bottom Left,Bottom Right,Top Right
JHI_FullSurvey_75m_Flight_01_00151.JPG,58.85151298188889,-137.10662155005554,0.9261712431907654,"(815,3704)","(815,3758)","(928,3758)","(928,3704)"
JHI_FullSurvey_75m_Flight_01_00151.JPG,58.85151298188889,-137.10662155005554,0.9402405619621277,"(911,3721)","(911,3810)","(990,3810)","(990,3721)"
JHI_FullSurvey_75m_Flight_01_00152.JPG,58.851296104611116,-137.10693084272222,0.8724822402000427,"(975,1920)","(975,1965)","(1003,1965)","(1003,1920)"
JHI_FullSurvey_75m_Flight_01_00152.JPG,58.851296104611116,-137.10693084272222,0.9504891037940979,"(860,1888)","(860,1976)","(937,1976)","(937,1888)"
JHI_FullSurvey_75m_Flight_01_00152.JPG,58.851296104611116,-137.10693084272222,0.9329358339309692,"(5377,2434)","(5377,2501)","(5441,2501)","(5441,2434)"
JHI_FullSurvey_75m_Flight_01_00152.JPG,58.851296104611116,-137.10693084272222,0.9432365298271179,"(5363,2485)","(5363,2543)","(5475,2543)","(5475,2485)"
JHI_FullSurvey_75m_Flight_01_00257.JPG,58.85231794272222,-137.1017075269722,0.93940669298172,"(3460,254)","(3460,349)","(3519,349)","(3519,254)"
JHI_FullSurvey_75m_Flight_01_00257.JPG,58.85231794272222,-137.1017075269722,0.9605622887611389,"(3520,223)","(3520,336)","(3609,336)","(3609,223)"
JHI_FullSurvey_75m_Flight_01_00257.JPG,58.85231794272222,-137.1017075269722,0.9337338805198669,"(610,900)","(610,997)","(675,997)","(675,900)"
JHI_FullSurvey_75m_Flight_01_00257.JPG,58.85231794272222,-137.1017075269722,0.9066187739372253,"(2197,868)","(2197,912)","(2300,912)","(2300,868)"
JHI_FullSurvey_75m_Flight_01_00257.JPG,58.85231794272222,-137.1017075269722,0.9465438723564148,"(2647,701)","(2647,759)","(2748,759)","(2748,701)"
JHI_FullSurvey_75m_Flight_01_00257.JPG,58.85231794272222,-137.1017075269722,0.889936089515686,"(2708,739)","(2708,772)","(2772,772)","(2772,739)"
JHI_FullSurvey_75m_Flight_01_00257.JPG,58.85231794272222,-137.1017075269722,0.9321755766868591,"(2145,1615)","(2145,1673)","(2205,1673)","(2205,1615)"
JHI_FullSurvey_75m_Flight_01_00257.JPG,58.85231794272222,-137.1017075269722,0.8610984683036804,"(2117,1611)","(2117,1692)","(2151,1692)","(2151,1611)"
JHI_FullSurvey_75m_Flight_01_00257.JPG,58.85231794272222,-137.1017075269722,0.9665724635124207,"(1988,2744)","(1988,2858)","(2083,2858)","(2083,2744)"
JHI_FullSurvey_75m_Flight_01_00257.JPG,58.85231794272222,-137.1017075269722,0.9143028259277344,"(2034,2755)","(2034,2806)","(2105,2806)","(2105,2755)"
JHI_FullSurvey_75m_Flight_01_00257.JPG,58.85231794272222,-137.1017075269722,0.9396643042564392,"(4529,2726)","(4529,2814)","(4646,2814)","(4646,2726)"
JHI_FullSurvey_75m_Flight_01_00258.JPG,58.85209893363889,-137.1020064339722,0.9656283855438232,"(3765,2472)","(3765,2559)","(3846,2559)","(3846,2472)"
JHI_FullSurvey_75m_Flight_01_00258.JPG,58.85209893363889,-137.1020064339722,0.931016206741333,"(3698,2499)","(3698,2593)","(3760,2593)","(3760,2499)"
JHI_FullSurvey_75m_Flight_01_00258.JPG,58.85209893363889,-137.1020064339722,0.9622474908828735,"(3761,2471)","(3761,2579)","(3839,2579)","(3839,2471)"
JHI_FullSurvey_75m_Flight_01_00258.JPG,58.85209893363889,-137.1020064339722,0.9357089996337891,"(2466,3121)","(2466,3175)","(2559,3175)","(2559,3121)"
JHI_FullSurvey_75m_Flight_01_00258.JPG,58.85209893363889,-137.1020064339722,0.9434264898300171,"(2902,2957)","(2902,3015)","(3002,3015)","(3002,2957)"
JHI_FullSurvey_75m_Flight_01_00258.JPG,58.85209893363889,-137.1020064339722,0.8780346512794495,"(2964,2997)","(2964,3023)","(3025,3023)","(3025,2997)"
JHI_FullSurvey_75m_Flight_01_00258.JPG,58.85209893363889,-137.1020064339722,0.9446276426315308,"(937,3200)","(937,3264)","(994,3264)","(994,3200)"
JHI_FullSurvey_75m_Flight_01_00258.JPG,58.85209893363889,-137.1020064339722,0.9329530596733093,"(2439,3859)","(2439,3911)","(2495,3911)","(2495,3859)"
JHI_FullSurvey_75m_Flight_01_00258.JPG,58.85209893363889,-137.1020064339722,0.8528505563735962,"(2411,3850)","(2411,3936)","(2444,3936)","(2444,3850)"
JHI_FullSurvey_75m_Flight_01_00310.JPG,58.850553963416665,-137.10229613544445,0.9590060114860535,"(1394,861)","(1394,979)","(1496,979)","(1496,861)"
JHI_FullSurvey_75m_Flight_01_00310.JPG,58.850553963416665,-137.10229613544445,0.8284552097320557,"(3903,1357)","(3903,1393)","(3923,1393)","(3923,1357)"
JHI_FullSurvey_75m_Flight_01_00310.JPG,58.850553963416665,-137.10229613544445,0.842705249786377,"(4547,1271)","(4547,1307)","(4575,1307)","(4575,1271)"
JHI_FullSurvey_75m_Flight_01_00310.JPG,58.850553963416665,-137.10229613544445,0.9396016001701355,"(192,2768)","(192,2852)","(256,2852)","(256,2768)"
JHI_FullSurvey_75m_Flight_01_00310.JPG,58.850553963416665,-137.10229613544445,0.9529784321784973,"(878,2769)","(878,2855)","(945,2855)","(945,2769)"
JHI_FullSurvey_75m_Flight_01_00310.JPG,58.850553963416665,-137.10229613544445,0.9100010395050049,"(941,2779)","(941,2871)","(982,2871)","(982,2779)"
JHI_FullSurvey_75m_Flight_01_00310.JPG,58.850553963416665,-137.10229613544445,0.9577110409736633,"(2681,2814)","(2681,2907)","(2767,2907)","(2767,2814)"
JHI_FullSurvey_75m_Flight_01_00310.JPG,58.850553963416665,-137.10229613544445,0.9415609836578369,"(1663,3802)","(1663,3879)","(1720,3879)","(1720,3802)"
JHI_FullSurvey_75m_Flight_01_00310.JPG,58.850553963416665,-137.10229613544445,0.8837820291519165,"(1589,3854)","(1589,3932)","(1620,3932)","(1620,3854)"
JHI_FullSurvey_75m_Flight_01_00313.JPG,58.85120210625,-137.10137334380556,0.9480023384094238,"(3612,1125)","(3612,1204)","(3661,1204)","(3661,1125)"
JHI_FullSurvey_75m_Flight_01_00313.JPG,58.85120210625,-137.10137334380556,0.9478956460952759,"(3563,1136)","(3563,1233)","(3633,1233)","(3633,1136)"
JHI_FullSurvey_75m_Flight_01_00313.JPG,58.85120210625,-137.10137334380556,0.8890284895896912,"(3887,1472)","(3887,1511)","(3954,1511)","(3954,1472)"
JHI_FullSurvey_75m_Flight_01_00313.JPG,58.85120210625,-137.10137334380556,0.917978823184967,"(4184,1363)","(4184,1444)","(4222,1444)","(4222,1363)"
JHI_FullSurvey_75m_Flight_01_00313.JPG,58.85120210625,-137.10137334380556,0.9414543509483337,"(2221,1808)","(2221,1889)","(2322,1889)","(2322,1808)"
JHI_FullSurvey_75m_Flight_01_00313.JPG,58.85120210625,-137.10137334380556,0.8880724310874939,"(2309,1831)","(2309,1879)","(2367,1879)","(2367,1831)"
JHI_FullSurvey_75m_Flight_01_00313.JPG,58.85120210625,-137.10137334380556,0.9298359751701355,"(1073,1952)","(1073,2029)","(1133,2029)","(1133,1952)"
JHI_FullSurvey_75m_Flight_01_00313.JPG,58.85120210625,-137.10137334380556,0.9118435978889465,"(1118,1910)","(1118,1999)","(1170,1999)","(1170,1910)"
JHI_FullSurvey_75m_Flight_01_00317.JPG,58.852066498333336,-137.10016577644444,0.945902943611145,"(2769,1368)","(2769,1437)","(2854,1437)","(2854,1368)"
JHI_FullSurvey_75m_Flight_01_00317.JPG,58.852066498333336,-137.10016577644444,0.9448371529579163,"(670,3117)","(670,3217)","(756,3217)","(756,3117)"
JHI_FullSurvey_75m_Flight_01_00317.JPG,58.852066498333336,-137.10016577644444,0.9188568592071533,"(657,3131)","(657,3188)","(719,3188)","(719,3131)"
JHI_FullSurvey_75m_Flight_01_00317.JPG,58.852066498333336,-137.10016577644444,0.9391300082206726,"(1168,3330)","(1168,3399)","(1255,3399)","(1255,3330)"
JHI_FullSurvey_75m_Flight_01_00317.JPG,58.852066498333336,-137.10016577644444,0.880700945854187,"(1070,3391)","(1070,3428)","(1166,3428)","(1166,3391)"
JHI_FullSurvey_75m_Flight_01_00317.JPG,58.852066498333336,-137.10016577644444,0.9522933959960938,"(2923,3592)","(2923,3679)","(3016,3679)","(3016,3592)"
JHI_FullSurvey_75m_Flight_01_00317.JPG,58.852066498333336,-137.10016577644444,0.8555219173431396,"(2988,3615)","(2988,3644)","(3046,3644)","(3046,3615)"
JHI_FullSurvey_75m_Flight_01_00320.JPG,58.85271791411111,-137.0992502217778,0.8923401832580566,"(4688,80)","(4688,165)","(4722,165)","(4722,80)"
JHI_FullSurvey_75m_Flight_01_00320.JPG,58.85271791411111,-137.0992502217778,0.8725517392158508,"(4660,51)","(4660,123)","(4687,123)","(4687,51)"
JHI_FullSurvey_75m_Flight_01_00320.JPG,58.85271791411111,-137.0992502217778,0.9520490765571594,"(5361,387)","(5361,465)","(5465,465)","(5465,387)"
JHI_FullSurvey_75m_Flight_01_00320.JPG,58.85271791411111,-137.0992502217778,0.9270201325416565,"(5358,376)","(5358,424)","(5434,424)","(5434,376)"
JHI_FullSurvey_75m_Flight_01_00320.JPG,58.85271791411111,-137.0992502217778,0.9568541049957275,"(262,666)","(262,757)","(340,757)","(340,666)"
JHI_FullSurvey_75m_Flight_01_00320.JPG,58.85271791411111,-137.0992502217778,0.9240637421607971,"(5589,1167)","(5589,1240)","(5649,1240)","(5649,1167)"
JHI_FullSurvey_75m_Flight_01_00320.JPG,58.85271791411111,-137.0992502217778,0.8564724326133728,"(3453,1729)","(3453,1812)","(3483,1812)","(3483,1729)"
JHI_FullSurvey_75m_Flight_01_00320.JPG,58.85271791411111,-137.0992502217778,0.9479501247406006,"(866,1894)","(866,2007)","(948,2007)","(948,1894)"
JHI_FullSurvey_75m_Flight_01_00320.JPG,58.85271791411111,-137.0992502217778,0.8743817806243896,"(803,1911)","(803,1947)","(867,1947)","(867,1911)"
JHI_FullSurvey_75m_Flight_01_00320.JPG,58.85271791411111,-137.0992502217778,0.9021669626235962,"(3629,1891)","(3629,1987)","(3682,1987)","(3682,1891)"
JHI_FullSurvey_75m_Flight_01_00320.JPG,58.85271791411111,-137.0992502217778,0.9408158659934998,"(1185,2404)","(1185,2470)","(1267,2470)","(1267,2404)"
JHI_FullSurvey_75m_Flight_01_00320.JPG,58.85271791411111,-137.0992502217778,0.9402677416801453,"(1219,2315)","(1219,2403)","(1289,2403)","(1289,2315)"
JHI_FullSurvey_75m_Flight_01_00320.JPG,58.85271791411111,-137.0992502217778,0.8967972993850708,"(2330,2433)","(2330,2500)","(2367,2500)","(2367,2433)"
JHI_FullSurvey_75m_Flight_01_00320.JPG,58.85271791411111,-137.0992502217778,0.9282857179641724,"(2119,3269)","(2119,3341)","(2237,3341)","(2237,3269)"
JHI_FullSurvey_75m_Flight_01_00321.JPG,58.85293145316667,-137.09895432927777,0.9283276200294495,"(3103,320)","(3103,365)","(3194,365)","(3194,320)"
JHI_FullSurvey_75m_Flight_01_00321.JPG,58.85293145316667,-137.09895432927777,0.8619747161865234,"(3197,320)","(3197,366)","(3222,366)","(3222,320)"
JHI_FullSurvey_75m_Flight_01_00321.JPG,58.85293145316667,-137.09895432927777,0.8887853026390076,"(5635,1224)","(5635,1266)","(5705,1266)","(5705,1224)"
JHI_FullSurvey_75m_Flight_01_00321.JPG,58.85293145316667,-137.09895432927777,0.8627230525016785,"(5691,1179)","(5691,1286)","(5737,1286)","(5737,1179)"
JHI_FullSurvey_75m_Flight_01_00321.JPG,58.85293145316667,-137.09895432927777,0.9491056799888611,"(2560,1633)","(2560,1751)","(2632,1751)","(2632,1633)"
JHI_FullSurvey_75m_Flight_01_00321.JPG,58.85293145316667,-137.09895432927777,0.9474055171012878,"(5720,1604)","(5720,1694)","(5810,1694)","(5810,1604)"
JHI_FullSurvey_75m_Flight_01_00321.JPG,58.85293145316667,-137.09895432927777,0.8816400766372681,"(4435,2261)","(4435,2328)","(4462,2328)","(4462,2261)"
JHI_FullSurvey_75m_Flight_01_00321.JPG,58.85293145316667,-137.09895432927777,0.8720466494560242,"(4460,2285)","(4460,2383)","(4496,2383)","(4496,2285)"
JHI_FullSurvey_75m_Flight_01_00321.JPG,58.85293145316667,-137.09895432927777,0.9468703866004944,"(32,2791)","(32,2879)","(111,2879)","(111,2791)"
JHI_FullSurvey_75m_Flight_01_00321.JPG,58.85293145316667,-137.09895432927777,0.9506024122238159,"(5120,2595)","(5120,2673)","(5214,2673)","(5214,2595)"
JHI_FullSurvey_75m_Flight_01_00321.JPG,58.85293145316667,-137.09895432927777,0.8849345445632935,"(5124,2587)","(5124,2618)","(5180,2618)","(5180,2587)"
JHI_FullSurvey_75m_Flight_01_00321.JPG,58.85293145316667,-137.09895432927777,0.9175153374671936,"(5325,3362)","(5325,3435)","(5386,3435)","(5386,3362)"
JHI_FullSurvey_75m_Flight_01_00321.JPG,58.85293145316667,-137.09895432927777,0.8648999333381653,"(3243,3895)","(3243,3970)","(3267,3970)","(3267,3895)"
JHI_FullSurvey_75m_Flight_01_00322.JPG,58.85315121441667,-137.0986426403889,0.9401780366897583,"(4360,2084)","(4360,2149)","(4479,2149)","(4479,2084)"
JHI_FullSurvey_75m_Flight_01_00322.JPG,58.85315121441667,-137.0986426403889,0.9086102843284607,"(4370,2134)","(4370,2174)","(4433,2174)","(4433,2134)"
JHI_FullSurvey_75m_Flight_01_00322.JPG,58.85315121441667,-137.0986426403889,0.8413500189781189,"(5277,2037)","(5277,2105)","(5307,2105)","(5307,2037)"
JHI_FullSurvey_75m_Flight_01_00322.JPG,58.85315121441667,-137.0986426403889,0.9441853165626526,"(3046,2547)","(3046,2600)","(3135,2600)","(3135,2547)"
JHI_FullSurvey_75m_Flight_01_00322.JPG,58.85315121441667,-137.0986426403889,0.8715618252754211,"(3141,2560)","(3141,2600)","(3163,2600)","(3163,2560)"
JHI_FullSurvey_75m_Flight_01_00322.JPG,58.85315121441667,-137.0986426403889,0.9169064164161682,"(5599,3464)","(5599,3561)","(5645,3561)","(5645,3464)"
JHI_FullSurvey_75m_Flight_01_00322.JPG,58.85315121441667,-137.0986426403889,0.8806519508361816,"(5545,3506)","(5545,3534)","(5608,3534)","(5608,3506)"
JHI_FullSurvey_75m_Flight_01_00322.JPG,58.85315121441667,-137.0986426403889,0.9400355219841003,"(2459,3832)","(2459,3943)","(2551,3943)","(2551,3832)"
JHI_FullSurvey_75m_Flight_01_00322.JPG,58.85315121441667,-137.0986426403889,0.946879506111145,"(5618,3869)","(5618,3960)","(5706,3960)","(5706,3869)"
JHI_FullSurvey_75m_Flight_01_00323.JPG,58.85336412463889,-137.09833106316668,0.9473304152488708,"(2278,145)","(2278,211)","(2365,211)","(2365,145)"
JHI_FullSurvey_75m_Flight_01_00323.JPG,58.85336412463889,-137.09833106316668,0.9086394906044006,"(5806,743)","(5806,790)","(5873,790)","(5873,743)"
JHI_FullSurvey_75m_Flight_01_00323.JPG,58.85336412463889,-137.09833106316668,0.9077469706535339,"(5854,692)","(5854,797)","(5913,797)","(5913,692)"
JHI_FullSurvey_75m_Flight_01_00323.JPG,58.85336412463889,-137.09833106316668,0.8976995944976807,"(2029,1524)","(2029,1596)","(2067,1596)","(2067,1524)"
JHI_FullSurvey_75m_Flight_01_00323.JPG,58.85336412463889,-137.09833106316668,0.874402642250061,"(5528,3673)","(5528,3740)","(5557,3740)","(5557,3673)"
JHI_FullSurvey_75m_Flight_01_00324.JPG,58.85358070516667,-137.09803352016667,0.9589947462081909,"(1768,675)","(1768,781)","(1874,781)","(1874,675)"
JHI_FullSurvey_75m_Flight_01_00324.JPG,58.85358070516667,-137.09803352016667,0.9527011513710022,"(2564,2368)","(2564,2440)","(2649,2440)","(2649,2368)"
JHI_FullSurvey_75m_Flight_01_00324.JPG,58.85358070516667,-137.09803352016667,0.9002813100814819,"(2265,3713)","(2265,3778)","(2301,3778)","(2301,3713)"
JHI_FullSurvey_75m_Flight_01_00337.JPG,58.85639215030556,-137.09407955350002,0.891245424747467,"(3289,3615)","(3289,3652)","(3380,3652)","(3380,3615)"
JHI_FullSurvey_75m_Flight_01_00337.JPG,58.85639215030556,-137.09407955350002,0.8854265213012695,"(3291,3651)","(3291,3691)","(3353,3691)","(3353,3651)"
JHI_FullSurvey_75m_Flight_01_00337.JPG,58.85639215030556,-137.09407955350002,0.9095295071601868,"(4303,3774)","(4303,3871)","(4348,3871)","(4348,3774)"
JHI_FullSurvey_75m_Flight_01_00337.JPG,58.85639215030556,-137.09407955350002,0.8760373592376709,"(4275,3798)","(4275,3863)","(4307,3863)","(4307,3798)"
JHI_FullSurvey_75m_Flight_01_00360.JPG,58.85379185588889,-137.0958471008889,0.946287214756012,"(4349,661)","(4349,758)","(4431,758)","(4431,661)"
JHI_FullSurvey_75m_Flight_01_00360.JPG,58.85379185588889,-137.0958471008889,0.9487900733947754,"(4441,700)","(4441,756)","(4513,756)","(4513,700)"
JHI_FullSurvey_75m_Flight_01_00360.JPG,58.85379185588889,-137.0958471008889,0.9558185935020447,"(2060,1957)","(2060,2045)","(2155,2045)","(2155,1957)"
JHI_FullSurvey_75m_Flight_01_00360.JPG,58.85379185588889,-137.0958471008889,0.885035514831543,"(2090,1941)","(2090,1986)","(2160,1986)","(2160,1941)"
JHI_FullSurvey_75m_Flight_01_00360.JPG,58.85379185588889,-137.0958471008889,0.9376575350761414,"(2484,2400)","(2484,2502)","(2569,2502)","(2569,2400)"
JHI_FullSurvey_75m_Flight_01_00360.JPG,58.85379185588889,-137.0958471008889,0.8974578976631165,"(2455,2388)","(2455,2422)","(2522,2422)","(2522,2388)"
JHI_FullSurvey_75m_Flight_01_00360.JPG,58.85379185588889,-137.0958471008889,0.9382490515708923,"(2801,3001)","(2801,3099)","(2870,3099)","(2870,3001)"
JHI_FullSurvey_75m_Flight_01_00360.JPG,58.85379185588889,-137.0958471008889,0.9230658411979675,"(2872,3036)","(2872,3105)","(2914,3105)","(2914,3036)"
JHI_FullSurvey_75m_Flight_01_00360.JPG,58.85379185588889,-137.0958471008889,0.9321321845054626,"(3121,3184)","(3121,3258)","(3182,3258)","(3182,3184)"
JHI_FullSurvey_75m_Flight_01_00361.JPG,58.853573595250005,-137.0961547218889,0.9444448351860046,"(4415,2880)","(4415,2934)","(4486,2934)","(4486,2880)"
JHI_FullSurvey_75m_Flight_01_00361.JPG,58.853573595250005,-137.0961547218889,0.9264922142028809,"(4325,2850)","(4325,2938)","(4401,2938)","(4401,2850)"
JHI_FullSurvey_75m_Flight_01_00364.JPG,58.85292509758334,-137.09706351891668,0.9498814344406128,"(2484,162)","(2484,227)","(2584,227)","(2584,162)"
JHI_FullSurvey_75m_Flight_01_00364.JPG,58.85292509758334,-137.09706351891668,0.8566975593566895,"(2544,121)","(2544,188)","(2581,188)","(2581,121)"
JHI_FullSurvey_75m_Flight_01_00364.JPG,58.85292509758334,-137.09706351891668,0.8160802721977234,"(2909,0)","(2909,41)","(2931,41)","(2931,0)"
JHI_FullSurvey_75m_Flight_01_00364.JPG,58.85292509758334,-137.09706351891668,0.9454900622367859,"(3264,418)","(3264,499)","(3335,499)","(3335,418)"
JHI_FullSurvey_75m_Flight_01_00364.JPG,58.85292509758334,-137.09706351891668,0.8632209897041321,"(4116,123)","(4116,198)","(4145,198)","(4145,123)"
JHI_FullSurvey_75m_Flight_01_00364.JPG,58.85292509758334,-137.09706351891668,0.870925784111023,"(3089,853)","(3089,958)","(3120,958)","(3120,853)"
JHI_FullSurvey_75m_Flight_01_00364.JPG,58.85292509758334,-137.09706351891668,0.8610489964485168,"(3115,835)","(3115,887)","(3151,887)","(3151,835)"
JHI_FullSurvey_75m_Flight_01_00364.JPG,58.85292509758334,-137.09706351891668,0.919227659702301,"(2163,1005)","(2163,1066)","(2232,1066)","(2232,1005)"
JHI_FullSurvey_75m_Flight_01_00364.JPG,58.85292509758334,-137.09706351891668,0.9055433869361877,"(2216,979)","(2216,1084)","(2259,1084)","(2259,979)"
JHI_FullSurvey_75m_Flight_01_00364.JPG,58.85292509758334,-137.09706351891668,0.9361032843589783,"(2016,1603)","(2016,1669)","(2073,1669)","(2073,1603)"
JHI_FullSurvey_75m_Flight_01_00364.JPG,58.85292509758334,-137.09706351891668,0.9353748559951782,"(2582,2331)","(2582,2457)","(2659,2457)","(2659,2331)"
JHI_FullSurvey_75m_Flight_01_00364.JPG,58.85292509758334,-137.09706351891668,0.938933789730072,"(2463,3024)","(2463,3111)","(2522,3111)","(2522,3024)"
JHI_FullSurvey_75m_Flight_01_00364.JPG,58.85292509758334,-137.09706351891668,0.9420002102851868,"(463,3587)","(463,3654)","(543,3654)","(543,3587)"
JHI_FullSurvey_75m_Flight_01_00364.JPG,58.85292509758334,-137.09706351891668,0.8706167936325073,"(17,3910)","(17,3944)","(82,3944)","(82,3910)"
JHI_FullSurvey_75m_Flight_01_00364.JPG,58.85292509758334,-137.09706351891668,0.8562303781509399,"(9,3878)","(9,3905)","(62,3905)","(62,3878)"
JHI_FullSurvey_75m_Flight_01_00365.JPG,58.852707391083335,-137.09736909169445,0.9498191475868225,"(883,136)","(883,195)","(959,195)","(959,136)"
JHI_FullSurvey_75m_Flight_01_00365.JPG,58.852707391083335,-137.09736909169445,0.930012047290802,"(1088,433)","(1088,511)","(1152,511)","(1152,433)"
JHI_FullSurvey_75m_Flight_01_00365.JPG,58.852707391083335,-137.09736909169445,0.8188672661781311,"(960,154)","(960,203)","(989,203)","(989,154)"
JHI_FullSurvey_75m_Flight_01_00365.JPG,58.852707391083335,-137.09736909169445,0.8932263255119324,"(4067,370)","(4067,448)","(4103,448)","(4103,370)"
JHI_FullSurvey_75m_Flight_01_00365.JPG,58.852707391083335,-137.09736909169445,0.943903386592865,"(3867,640)","(3867,725)","(3921,725)","(3921,640)"
JHI_FullSurvey_75m_Flight_01_00365.JPG,58.852707391083335,-137.09736909169445,0.8285438418388367,"(3909,678)","(3909,731)","(3958,731)","(3958,678)"
JHI_FullSurvey_75m_Flight_01_00365.JPG,58.852707391083335,-137.09736909169445,0.9482516050338745,"(2138,1186)","(2138,1240)","(2202,1240)","(2202,1186)"
JHI_FullSurvey_75m_Flight_01_00365.JPG,58.852707391083335,-137.09736909169445,0.9053848385810852,"(1919,1144)","(1919,1185)","(1984,1185)","(1984,1144)"
JHI_FullSurvey_75m_Flight_01_00365.JPG,58.852707391083335,-137.09736909169445,0.8842554688453674,"(1875,1114)","(1875,1155)","(1976,1155)","(1976,1114)"
JHI_FullSurvey_75m_Flight_01_00365.JPG,58.852707391083335,-137.09736909169445,0.9483863115310669,"(1200,1294)","(1200,1363)","(1267,1363)","(1267,1294)"
JHI_FullSurvey_75m_Flight_01_00365.JPG,58.852707391083335,-137.09736909169445,0.9445798993110657,"(1216,1303)","(1216,1406)","(1297,1406)","(1297,1303)"
JHI_FullSurvey_75m_Flight_01_00365.JPG,58.852707391083335,-137.09736909169445,0.9463617205619812,"(1550,2084)","(1550,2166)","(1620,2166)","(1620,2084)"
JHI_FullSurvey_75m_Flight_01_00365.JPG,58.852707391083335,-137.09736909169445,0.8745777010917664,"(4500,2143)","(4500,2222)","(4530,2222)","(4530,2143)"
JHI_FullSurvey_75m_Flight_01_00365.JPG,58.852707391083335,-137.09736909169445,0.946002185344696,"(2448,2363)","(2448,2424)","(2548,2424)","(2548,2363)"
JHI_FullSurvey_75m_Flight_01_00365.JPG,58.852707391083335,-137.09736909169445,0.8821054100990295,"(2510,2320)","(2510,2390)","(2544,2390)","(2544,2320)"
JHI_FullSurvey_75m_Flight_01_00365.JPG,58.852707391083335,-137.09736909169445,0.8822343349456787,"(4059,2329)","(4059,2411)","(4086,2411)","(4086,2329)"
JHI_FullSurvey_75m_Flight_01_00365.JPG,58.852707391083335,-137.09736909169445,0.9441749453544617,"(3218,2611)","(3218,2693)","(3287,2693)","(3287,2611)"
JHI_FullSurvey_75m_Flight_01_00365.JPG,58.852707391083335,-137.09736909169445,0.8681788444519043,"(3043,3037)","(3043,3132)","(3070,3132)","(3070,3037)"
JHI_FullSurvey_75m_Flight_01_00365.JPG,58.852707391083335,-137.09736909169445,0.8582618832588196,"(3066,3018)","(3066,3068)","(3100,3068)","(3100,3018)"
JHI_FullSurvey_75m_Flight_01_00365.JPG,58.852707391083335,-137.09736909169445,0.9097397327423096,"(2173,3155)","(2173,3264)","(2220,3264)","(2220,3155)"
JHI_FullSurvey_75m_Flight_01_00365.JPG,58.852707391083335,-137.09736909169445,0.9001473188400269,"(2127,3193)","(2127,3231)","(2188,3231)","(2188,3193)"
