Image,Latitude,Longitude,Confidence,Top Left,Bottom Left,Bottom Right,Top Right,Ice Chunk Area
JHI_FullSurvey_75m_Flight_01_00313.JPG,58.85120210625,-137.10137334380556,0.9298359751701356,"(1073,1952)","(1073,2029)","(1133,2029)","(1133,1952)",79032.0
JHI_FullSurvey_75m_Flight_01_00313.JPG,58.85120210625,-137.10137334380556,0.9118435978889464,"(1118,1910)","(1118,1999)","(1170,1999)","(1170,1910)",79032.0
JHI_FullSurvey_75m_Flight_01_00317.JPG,58.852066498333336,-137.10016577644444,0.945902943611145,"(2769,1368)","(2769,1437)","(2854,1437)","(2854,1368)",12417.0
JHI_FullSurvey_75m_Flight_01_00317.JPG,58.852066498333336,-137.10016577644444,0.9448371529579164,"(670,3117)","(670,3217)","(756,3217)","(756,3117)",17995.0
JHI_FullSurvey_75m_Flight_01_00317.JPG,58.852066498333336,-137.10016577644444,0.9188568592071532,"(657,3131)","(657,3188)","(719,3188)","(719,3131)",17995.0
JHI_FullSurvey_75m_Flight_01_00317.JPG,58.852066498333336,-137.10016577644444,0.9373144507408142,"(1168,3329)","(1168,3399)","(1255,3399)","(1255,3329)",24616.5
JHI_FullSurvey_75m_Flight_01_00317.JPG,58.852066498333336,-137.10016577644444,0.880700945854187,"(1070,3391)","(1070,3428)","(1166,3428)","(1166,3391)",24616.5
JHI_FullSurvey_75m_Flight_01_00317.JPG,58.852066498333336,-137.10016577644444,0.9522933959960938,"(2923,3592)","(2923,3679)","(3016,3679)","(3016,3592)",14896.0
JHI_FullSurvey_75m_Flight_01_00317.JPG,58.852066498333336,-137.10016577644444,0.8555219173431396,"(2988,3615)","(2988,3644)","(3046,3644)","(3046,3615)",14896.0
JHI_FullSurvey_75m_Flight_01_00320.JPG,58.85271791411111,-137.0992502217778,0.8923401832580566,"(4688,80)","(4688,165)","(4722,165)","(4722,80)",17578.5
JHI_FullSurvey_75m_Flight_01_00320.JPG,58.85271791411111,-137.0992502217778,0.8725517392158508,"(4660,51)","(4660,123)","(4687,123)","(4687,51)",17578.5
JHI_FullSurvey_75m_Flight_01_00320.JPG,58.85271791411111,-137.0992502217778,0.9520490765571594,"(5361,387)","(5361,465)","(5465,465)","(5465,387)",12238.0
JHI_FullSurvey_75m_Flight_01_00320.JPG,58.85271791411111,-137.0992502217778,0.9270201325416564,"(5358,376)","(5358,424)","(5434,424)","(5434,376)",12238.0
JHI_FullSurvey_75m_Flight_01_00320.JPG,58.85271791411111,-137.0992502217778,0.9568541049957277,"(262,666)","(262,757)","(340,757)","(340,666)",39219.0
JHI_FullSurvey_75m_Flight_01_00320.JPG,58.85271791411111,-137.0992502217778,0.9204089641571044,"(5589,1167)","(5589,1240)","(5650,1240)","(5650,1167)",8970.0
JHI_FullSurvey_75m_Flight_01_00320.JPG,58.85271791411111,-137.0992502217778,0.9479501247406006,"(866,1894)","(866,2007)","(948,2007)","(948,1894)",30489.0
JHI_FullSurvey_75m_Flight_01_00320.JPG,58.85271791411111,-137.0992502217778,0.8558924794197083,"(3453,1729)","(3453,1812)","(3484,1812)","(3484,1729)",19220.5
JHI_FullSurvey_75m_Flight_01_00320.JPG,58.85271791411111,-137.0992502217778,0.7217981219291687,"(3623,1896)","(3623,1919)","(3660,1919)","(3660,1896)",22133.0
